evolution_tree_id,pokemon_form_id,text_markup,text_html,grid_column,grid_row
300,743,{Dusk Stone;ITEM;dusk-stone},"<a href=""/items/dusk-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Dusk Stone</span><img src=""https://cdn.pokedb.org/8f1a73edf930ee9027d420ebee4184f7963d09d32445ca3013ae3d8e70796f61w20h20"" width=""20"" height=""20"" alt=""Item Icon for Dusk Stone"" style=""width: 20px; height: 20px""></a>",3,1
301,744,,,1,1
301,745,{Lv. 38;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 38</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
301,746,{Lv. 48;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 48</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
302,747,,,1,1
302,748,{Lv. 37;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 37</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
303,749,,,1,1
304,750,,,1,1
304,751,{Trade;MISC;TRADE} for {Karrablast;POKEMON;karrablast},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> for <a href=""/pokemon/karrablast"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Karrablast</span><img src=""https://cdn.pokedb.org/7ee21185610bfda4e81d29bd380fd65d10a9dbb6d783c58761710a2eac172924w40h40"" width=""20"" height=""20"" alt=""Pokemon Image for Karrablast"" style=""width: 20px; height: 20px""></a>",2,1
305,752,,,1,1
305,753,,,1,2
306,754,,,1,1
306,755,{Lv. 50;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 50</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
307,756,,,1,1
308,757,,,1,1
308,758,{Lv. 43;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 43</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
309,759,,,1,1
309,760,{Lv. 52;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 52</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
309,1238,{Lv. Up;ITEM;rare-candy} after defeating 3 {Bisharp;POKEMON;bisharp} that hold {Leader's Crest;ITEM;leaders-crest},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> after defeating 3 <a href=""/pokemon/bisharp"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Bisharp</span><img src=""https://cdn.pokedb.org/b3a15a88c2421005f4bedc04913f42ddc6a3e314377a32bba4c137f957f1b5b9w40h40"" width=""20"" height=""20"" alt=""Pokemon Image for Bisharp"" style=""width: 20px; height: 20px""></a> that hold <a href=""/items/leaders-crest"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Leader's Crest</span><img src=""https://cdn.pokedb.org/ed0d056bd164db6376e6c1e50cad495871b8bb855a012abdb722149863e02092w20h20"" width=""20"" height=""20"" alt=""Item Icon for Leader's Crest"" style=""width: 20px; height: 20px""></a>",3,1
310,761,,,1,1
311,762,,,1,1 / span 2
311,763,{Lv. 54;ITEM;rare-candy} outside of Hisui,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 54</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> outside of Hisui",2,1
311,764,{Lv. 54;ITEM;rare-candy} in Hisui,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 54</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> in Hisui",2,2
312,765,,,1,1
312,766,{Lv. 54;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 54</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
313,767,,,1,1
314,768,,,1,1
315,769,,,1,1
315,770,{Lv. 50;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 50</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
315,771,{Lv. 64;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 64</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
316,772,,,1,1
316,773,{Lv. 59;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 59</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
317,774,,,1,1
318,775,,,1,1
319,776,,,1,1
320,777,,,1,1
321,779,,,1,1
322,781,,,1,1
323,782,,,1,1
324,783,,,1,1
325,785,,,1,1
326,788,,,1,1
327,790,,,1,1
328,792,,,1,1
329,797,,,1,1
329,798,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
329,799,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
330,800,,,1,1
330,801,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
330,802,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
331,803,,,1,1
331,804,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
331,805,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
332,808,,,1,1
332,809,{Lv. 20;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
333,810,,,1,1
333,811,{Lv. 17;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 17</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
333,812,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
334,813,,,1,1
334,814,{Lv. 9;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 9</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
334,834,{Lv. 12;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 12</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
335,835,,,1,1 / span 2
344,879,{Lv. 30;ITEM;rare-candy}<br/>hold the Nintendo 3DS upside down,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br>hold the Nintendo 3DS upside down",2,1
345,880,,,1,1
335,836,{Lv. 35;ITEM;rare-candy}<br/>{male;GENDER;MALE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">male</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/gender/genderM.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,1
335,1338,{Lv. 35;ITEM;rare-candy}<br/>{female;GENDER;FEMALE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">female</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/gender/genderF.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,2
336,837,,,1,1
336,842,{Lv. 19;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 19</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
336,849,{Shiny Stone;ITEM;shiny-stone},"<a href=""/items/shiny-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Shiny Stone</span><img src=""https://cdn.pokedb.org/0ddb72eea8b0f525ce0f07ca593408e369e3c60f7f4d5091bc5e2e44514620f0w20h20"" width=""20"" height=""20"" alt=""Item Icon for Shiny Stone"" style=""width: 20px; height: 20px""></a>",3,1
337,853,,,1,1
337,854,{Lv. 32;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
338,855,,,1,1
338,856,{Lv. 32;ITEM;rare-candy} with a {DARK;TYPE;Dark}-type Pokémon in your party,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> with a <span style=""background-color: #705848; font-weight: 700; margin: 0.125rem; padding: 0.25rem; line-height: 2rem; border-radius: 0.5rem""><a href=""/types/Dark"" style=""display: inline-flex; gap: 0.25rem; justify-content: center; align-items: center; color: rgb(255, 255, 255);""><img src=""https://cdn.pokedb.org/3d030dfd23d2193cede25996116d4a6facfcc9f4dd4a95f62e868c1691aac82c"" style=""width: 13px; height: 13px"" width=""13px"" height=""13px"" alt=""Type Icon for Dark""><span style=""color: rgb(255, 255, 255);"">Dark</span></a></span>-type Pokémon in your party",2,1
339,857,,,1,1
340,867,,,1,1 / span 2
340,868,{Lv. 25;ITEM;rare-candy}<br/>{male;GENDER;MALE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">male</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/gender/genderM.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,1
340,869,{Lv. 25;ITEM;rare-candy}<br/>{female;GENDER;FEMALE},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a><br><span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">female</span><img src=""https://cdn.pokedb.org/cdn_assets/pokemon_assets/gender/genderF.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span>",2,2
341,870,,,1,1
341,871,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
341,872,{Dusk Stone;ITEM;dusk-stone},"<a href=""/items/dusk-stone"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Dusk Stone</span><img src=""https://cdn.pokedb.org/8f1a73edf930ee9027d420ebee4184f7963d09d32445ca3013ae3d8e70796f61w20h20"" width=""20"" height=""20"" alt=""Item Icon for Dusk Stone"" style=""width: 20px; height: 20px""></a>",3,1
342,874,,,1,1
342,875,{Trade;MISC;TRADE} while holding {Sachet;ITEM;sachet},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> while holding <a href=""/items/sachet"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Sachet</span><img src=""https://cdn.pokedb.org/7e4a0a8c9946718d0171dbbd09edb490f4a1ecc9f507fd22179193354aeda992w20h20"" width=""20"" height=""20"" alt=""Item Icon for Sachet"" style=""width: 20px; height: 20px""></a>",2,1
343,876,,,1,1
343,877,{Trade;MISC;TRADE} while holding {Whipped Dream;ITEM;whipped-dream},"<span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Trade</span><img src=""https://cdn.pokedb.org/cdn_assets/meta_assets/icons/effect_conversion/trade.webp"" width=""24"" height=""24"" alt=""stat img"" style=""width: 24px; height: 24px""></span> while holding <a href=""/items/whipped-dream"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Whipped Dream</span><img src=""https://cdn.pokedb.org/732676fd22c4d0a2162c8df5722f79cc17c657ce43246997f9de53c9366b33ddw20h20"" width=""20"" height=""20"" alt=""Item Icon for Whipped Dream"" style=""width: 20px; height: 20px""></a>",2,1
344,878,,,1,1
345,881,{Lv. 39;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 39</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
